name,country,state,county,city,street_address,zip_code,latitude,longitude,email,website,phone_number,type,is_operational,description
Estes Cemetery,United States,Missouri,Caldwell County,Polo,Polo,,39.5729327,-94.0751359,,,,human,true,
Fairview Cemetery,United States,Missouri,Clinton County,Lilly,Lilly,,39.4756294,-94.444802,,,,human,true,
Greenlawn Cemetery,United States,Missouri,Clinton County,Plattsburg,Plattsburg,,39.5593552,-94.4467339,,,,human,true,
Hanks Cemetery,United States,Missouri,Clinton County,Plattsburg,Plattsburg,,39.5289815,-94.4627663,,,,human,true,
Harlan Cemetery,United States,Missouri,Clinton County,Keystone (historical),Keystone (historical),,39.6704485,-94.2799193,,,,human,true,
Mayes Cemetery,United States,Missouri,Ray County,Sandals,Sandals,,39.4750873,-94.0774179,,,,human,true,
Mayes Cemetery,United States,Missouri,Caldwell County,Prairie Ridge,Prairie Ridge,,39.5624257,-94.1103188,,,,human,true,
McWilliams Cemetery,United States,Missouri,Clinton County,Wexford,Wexford,,39.5755467,-94.3857375,,,,human,true,
Mount Washington Cemetery,United States,Missouri,Clinton County,Plattsburg,Plattsburg,,39.5569336,-94.4415347,,,,human,true,
Mount Zion Cemetery,United States,Missouri,Clinton County,Lilly,Lilly,,39.4671613,-94.4244944,,,,human,true,
Muddy Fork Cemetery,United States,Missouri,Clay County,Holt,Holt,,39.4195634,-94.3705581,,,,human,true,
Paradise Cemetery,United States,Missouri,Clay County,Paradise,Paradise,,39.4245018,-94.515777,,,,human,true,
Round Prairie Cemetery,United States,Missouri,Clinton County,Perrin,Perrin,,39.6377878,-94.3715065,,,,human,true,
Sandals Cemetery,United States,Missouri,Ray County,Sandals,Sandals,,39.4637972,-94.0831194,,,,human,true,
Sloan Cemetery,United States,Missouri,Caldwell County,Prairie Ridge,Prairie Ridge,,39.5779878,-94.132662,,,,human,true,
Zeikle Cemetery,United States,Missouri,Caldwell County,Prairie Ridge,Prairie Ridge,,39.5335172,-94.1355765,,,,human,true,
Bennett Lane Cemetery,United States,Missouri,Andrew County,Nida (historical),Nida (historical),,39.9962831,-94.8786152,,,,human,true,
Clizer Cemetery,United States,Missouri,Andrew County,Nida (historical),Nida (historical),,39.9792617,-94.9339224,,,,human,true,
Coffman Cemetery,United States,Missouri,Andrew County,Wyeth,Wyeth,,39.9960725,-94.8104634,,,,human,true,
Gillispie Cemetery,United States,Missouri,Andrew County,Nida (historical),Nida (historical),,39.9772672,-94.9070516,,,,human,true,
Jackson Cemetery,United States,Missouri,Andrew County,Fillmore,Fillmore,,39.9743458,-94.945983,,,,human,true,
Brasfield Cemetery,United States,Missouri,Platte County,Hoover,Hoover,,39.3742022,-94.6685946,,,,human,true,
Brooks Cemetery,United States,Missouri,Clay County,Smithville,Smithville,,39.3752101,-94.5700386,,,,human,true,
Chinn Cemetery,United States,Missouri,Platte County,Kerrville,Kerrville,,39.3929464,-94.7135788,,,,human,true,
Cockrell Cemetery,United States,Missouri,Platte County,Ridgely,Ridgely,,39.4337702,-94.6756223,,,,human,true,
Dixon Cemetery,United States,Missouri,Platte County,Hoover,Hoover,,39.3541577,-94.6391997,,,,human,true,
Farmer Cemetery,United States,Missouri,Platte County,Kerrville,Kerrville,,39.3759041,-94.7048277,,,,human,true,
Gaus Cemetery,United States,Missouri,Clay County,Smithville,Smithville,,39.4122086,-94.5928038,,,,human,true,
Lutes Cemetery,United States,Missouri,Platte County,Kerrville,Kerrville,,39.4111328,-94.6829801,,,,human,true,
McComas Cemetery,United States,Missouri,Platte County,Hoover,Hoover,,39.3970293,-94.669069,,,,human,true,
Mount Zion Cemetery,United States,Missouri,Platte County,Edgerton,Edgerton,,39.4851817,-94.6443371,,,,human,true,
Pancake Cemetery,United States,Missouri,Platte County,Hoover,Hoover,,39.3493076,-94.6301188,,,,human,true,
Reed Cemetery,United States,Missouri,Clinton County,Trimble,Trimble,,39.4947804,-94.5831194,,,,human,true,
Ridgeley Cemetery,United States,Missouri,Platte County,Ridgely,Ridgely,,39.4607839,-94.6408475,,,,human,true,
Smith Cemetery,United States,Missouri,Platte County,Ridgely,Ridgely,,39.4163322,-94.6480003,,,,human,true,
Standiford Cemetery,United States,Missouri,Platte County,Edgerton,Edgerton,,39.4992804,-94.6291501,,,,human,true,
Waller Cemetery,United States,Missouri,Platte County,Kerrville,Kerrville,,39.3643329,-94.7000319,,,,human,true,
Cope Cemetery,United States,Missouri,DeKalb County,Alta Vista,Alta Vista,,39.9314904,-94.193661,,,,human,true,
Greenridge Cemetery,United States,Missouri,DeKalb County,Fairport,Fairport,,39.9658513,-94.3000091,,,,human,true,
Muddy Cemetery,United States,Missouri,DeKalb County,Santa Rosa,Santa Rosa,,39.9935857,-94.1770269,,,,human,true,
Norwegian Cemetery,United States,Missouri,DeKalb County,Weatherby,Weatherby,,39.9643599,-94.2806985,,,,human,true,
Reid Cemetery,United States,Missouri,DeKalb County,Alta Vista,Alta Vista,,39.8972292,-94.1862607,,,,human,true,
Schuchman Cemetery,United States,Missouri,DeKalb County,Fairport,Fairport,,39.9354869,-94.3070984,,,,human,true,
Walnut Grove Cemetery,United States,Missouri,DeKalb County,Weatherby,Weatherby,,39.9292533,-94.2526151,,,,human,true,
Wood Cemetery,United States,Missouri,DeKalb County,Fairport,Fairport,,39.9584445,-94.3250788,,,,human,true,
Fairport Cemetery,United States,Missouri,DeKalb County,Fairport,Fairport,,39.9884169,-94.3486764,,,,human,true,
Bain Cemetery,United States,Missouri,Platte County,Platte City,Platte City,,39.3394446,-94.7510011,,,,human,true,
Brightwell Cemetery,United States,Missouri,Platte County,Hampton,Hampton,,39.2961463,-94.7458941,,,,human,true,
Brown Cemetery,United States,Missouri,Platte County,Tracy,Tracy,,39.3515968,-94.8226755,,,,human,true,
Fox Cemetery,United States,Missouri,Platte County,Hampton,Hampton,,39.3084456,-94.7664007,,,,human,true,
Green Cemetery,United States,Missouri,Platte County,East Leavenworth,East Leavenworth,,39.3017098,-94.8448774,,,,human,true,
Hampton Cemetery,United States,Missouri,Platte County,Hampton,Hampton,,39.2820792,-94.7419654,,,,human,true,
Jewett Cemetery,United States,Missouri,Platte County,Farley,Farley,,39.2855866,-94.7881375,,,,human,true,
Rixey Cemetery,United States,Missouri,Platte County,Hampton,Hampton,,39.2790607,-94.7310587,,,,human,true,
Todd Cemetery,United States,Missouri,Platte County,Beverly,Beverly,,39.356741,-94.8449056,,,,human,true,
Wilkerson Cemetery,United States,Missouri,Platte County,West Platte,West Platte,,39.3926179,-94.8453065,,,,human,true,
Platte City Cemetery,United States,MO,Platte County,Platte City,101 North 4th Street,64079,39.3742409,-94.7800645,,,,human,true,
Earls Cemetery,United States,Missouri,Andrew County,Savannah,Savannah,,39.937302,-94.8036272,,,,human,true,
Hackberry Cemetery,United States,Missouri,Andrew County,Amazonia,Amazonia,,39.9445068,-94.9061715,,,,human,true,
Old Union Cemetery,United States,Missouri,Andrew County,Savannah,Savannah,,39.9378923,-94.8807977,,,,human,true,
Green Cemetery,United States,Missouri,Andrew County,Country Club Village,Country Club Village,,39.8333043,-94.8636451,,,,human,true,
Ladd Cemetery,United States,Missouri,Andrew County,Country Club Village,Country Club Village,,39.8341414,-94.842767,,,,human,true,
Mount Olivet Cemetery,United States,Missouri,Buchanan County,Saint Joseph,Saint Joseph,,39.7972046,-94.8316659,,,,human,true,
Union Star Cemetery,United States,Missouri,DeKalb County,Union Star,Union Star,,39.9871358,-94.5947996,,,,human,true,
Civil Bend Cemetery,United States,Missouri,Daviess County,Civil Bend,Civil Bend,,39.9893485,-94.0919711,,,,human,true,
Civil Bend Christian Cemetery,United States,Missouri,Daviess County,Civil Bend,Civil Bend,,39.9880132,-94.0812137,,,,human,true,
Civil Bend Christian Cemetery,United States,Missouri,Daviess County,Civil Bend,Civil Bend,,39.9889899,-94.081234,,,,human,true,
Frazier Cemetery,United States,Missouri,Daviess County,Civil Bend,Civil Bend,,39.9931012,-94.1123075,,,,human,true,
Evangelical Cemetery,United States,Missouri,Lafayette County,Concordia,Concordia,,38.964162,-93.5676807,,,,human,true,
Foster Cemetery,United States,Missouri,Johnson County,Mount Olive,Mount Olive,,38.8934275,-93.6647927,,,,human,true,
Hocker Cemetery,United States,Missouri,Johnson County,Dunksburg,Dunksburg,,38.8565519,-93.5417589,,,,human,true,
Knaus Cemetery,United States,Missouri,Johnson County,Knob Noster,Knob Noster,,38.7959908,-93.5757567,,,,human,true,
Liberty Cemetery,United States,Missouri,Johnson County,Fayetteville,Fayetteville,,38.858294,-93.7389448,,,,human,true,
Marshall Cemetery,United States,Missouri,Johnson County,Valley City,Valley City,,38.8747814,-93.5593799,,,,human,true,
New Hope Cemetery,United States,Missouri,Lafayette County,Ernestville,Ernestville,,38.9661815,-93.6331894,,,,human,true,
Payne Cemetery,United States,Missouri,Johnson County,Dunksburg,Dunksburg,,38.8933914,-93.5538107,,,,human,true,
Saint Johns Cemetery,United States,Missouri,Saline County,Emma,Emma,,38.9907286,-93.5212122,,,,human,true,
South Fork Cemetery,United States,Missouri,Saline County,Sweet Springs,Sweet Springs,,38.9167952,-93.4228905,,,,human,true,
Wampler Cemetery,United States,Missouri,Johnson County,Valley City,Valley City,,38.8287489,-93.5981699,,,,human,true,
Holy Cross Lutheran Cemetery,United States,Missouri,Saline County,Emma,Emma,,38.9828878,-93.4953858,,,,human,true,
Baldwin Cemetery,United States,Missouri,Clay County,Stockdale,Stockdale,,39.2957433,-94.3200064,,,,human,true,
Davidson Cemetery,United States,Missouri,Clay County,Pleasant Valley,Pleasant Valley,,39.2334591,-94.4795262,,,,human,true,
Glenridge Cemetery,United States,Missouri,Clay County,Chandler,Chandler,,39.2769299,-94.3924852,,,,human,true,
Keller Cemetery,United States,Missouri,Clay County,South Liberty,South Liberty,,39.2415335,-94.3628244,,,,human,true,
Little Shoal Cemetery,United States,Missouri,Clay County,Roosterville,Roosterville,,39.2738029,-94.4645328,,,,human,true,
Means Cemetery,United States,Missouri,Clay County,Stockdale,Stockdale,,39.2925536,-94.342152,,,,human,true,
Robertson Cemetery,United States,Missouri,Clay County,Chandler,Chandler,,39.2953593,-94.396742,,,,human,true,
Campbell Cemetery,United States,Missouri,Lafayette County,Greenton,Greenton,,39.0473621,-94.0039336,,,,human,true,
Cobb Cemetery,United States,Missouri,Lafayette County,Chapel Hill,Chapel Hill,,38.9115449,-94.0126938,,,,human,true,
Hill Cemetery,United States,Missouri,Jackson County,Hicks City,Hicks City,,38.9037136,-94.0964392,,,,human,true,
Mayview Cemetery,United States,Missouri,Lafayette County,Mayview,Mayview,,39.0470532,-93.8177833,,,,human,true,
Shore Cemetery,United States,Missouri,Lafayette County,Chapel Hill,Chapel Hill,,38.92447,-94.0815226,,,,human,true,
Antioch Cemetery,United States,Missouri,Henry County,Clinton,Clinton,,38.3956127,-93.77233,,,,human,true,
Austin Cemetery,United States,Missouri,Cass County,Austin,Austin,,38.4933216,-94.2831522,,,,human,true,
Blackburn Cemetery,United States,Missouri,Cass County,Dayton,Dayton,,38.4955745,-94.218192,,,,human,true,
Buckley Cemetery,United States,Missouri,Cass County,Garden City,Garden City,,38.5951155,-94.1604983,,,,human,true,
Byler Cemetery,United States,Missouri,Cass County,Dayton,Dayton,,38.5106313,-94.1444603,,,,human,true,
Carpenter Cemetery,United States,Missouri,Johnson County,Chilhowee,Chilhowee,,38.5702487,-93.8926309,,,,human,true,
Carrsville Cemetery,United States,Missouri,Henry County,Petersburg,Petersburg,,38.5162933,-93.8484581,,,,human,true,
Clearfork Cemetery,United States,Missouri,Cass County,Oviet (historical),Oviet (historical),,38.6138797,-94.2150938,,,,human,true,
Cloud Cemetery,United States,Missouri,Bates County,Aaron,Aaron,,38.3906148,-94.1853202,,,,human,true,
Cove Creek Cemetery,United States,Missouri,Bates County,Mayesburg,Mayesburg,,38.4172001,-94.0946754,,,,human,true,
Earheart Cemetery,United States,Missouri,Bates County,Aaron,Aaron,,38.418912,-94.1617404,,,,human,true,
Farnsworth Cemetery,United States,Missouri,Johnson County,Quick City,Quick City,,38.5923095,-93.9947129,,,,human,true,
Fewel Cemetery,United States,Missouri,Henry County,Lucas,Lucas,,38.3944781,-94.0113682,,,,human,true,
Fields Creek Cemetery,United States,Missouri,Henry County,Livingston,Livingston,,38.4040825,-93.8204294,,,,human,true,
Gragg Cemetery,United States,Missouri,Bates County,Aaron,Aaron,,38.4058222,-94.1402166,,,,human,true,
Hendricks Cemetery,United States,Missouri,Johnson County,Quick City,Quick City,,38.5221298,-94.0141728,,,,human,true,
Hickory Grove Cemetery,United States,Missouri,Henry County,Lucas,Lucas,,38.4021707,-93.9782733,,,,human,true,
Kepner Cemetery,United States,Missouri,Henry County,Urich,Urich,,38.4798452,-94.0299229,,,,human,true,
Lost Creek Cemetery,United States,Missouri,Cass County,Dayton,Dayton,,38.4890858,-94.1368829,,,,human,true,
Lutheran Cemetery,United States,Missouri,Cass County,Creighton,Creighton,,38.5061647,-94.0707063,,,,human,true,
Medford Cemetery,United States,Missouri,Johnson County,Medford,Medford,,38.6594934,-94.0059696,,,,human,true,
