name,country,state,county,city,street_address,zip_code,latitude,longitude,email,website,phone_number,type,is_operational,description
Oehler Cemetery,United States,Wisconsin,La Crosse County,Maple Grove,Maple Grove,,43.7563715,-91.1842318,,,,human,true,
Long Coulee Cemetery,United States,Wisconsin,La Crosse County,Holmen,Holmen,,43.9749326,-91.2534365,,,,human,true,
Flint Cemetery,United States,Wisconsin,Grant County,Brodtville,Brodtville,,42.9526583,-91.0785122,,,,human,true,
Zion Cemetery,United States,Wisconsin,Vernon County,Purdy,Purdy,,43.5521508,-91.0426732,,,,human,true,
German Ridge Cemetery,United States,Wisconsin,Crawford County,Eastman,Eastman,,43.1025504,-91.0102189,,,,human,true,
Krause Cemetery,United States,Wisconsin,Vernon County,Romance,Romance,,43.6150044,-91.1429349,,,,human,true,
Krause Cemetery,United States,Wisconsin,Vernon County,Chaseburg,Chaseburg,,43.7099197,-91.1002314,,,,human,true,
Hauser Cemetery,United States,Wisconsin,La Crosse County,Onalaska,740 Domke Street,54650,43.8677979,-91.2286959,,,,human,true,
Bach Cemetery,United States,Wisconsin,Columbia County,Anacker,Anacker,,43.6202583,-89.471232,,,,human,true,
Blabaum Cemetery,United States,Wisconsin,Iowa County,Highland,Highland,,43.0755472,-90.3045682,,,,human,true,
Brewster Cemetery,United States,Wisconsin,Sauk County,Crawford Crossing,Crawford Crossing,,43.4413731,-89.6837341,,,,human,true,
Calvary Cemetery,United States,Wisconsin,Sauk County,Ironton,Ironton,,43.5483124,-90.1198488,,,,human,true,
Dunlap Cemetery,United States,Wisconsin,Sauk County,Sauk City,Sauk City,,43.2082654,-89.7286333,,,,human,true,
Davis Cemetery,United States,Wisconsin,Iowa County,Coon Rock,Coon Rock,,43.1544373,-89.960957,,,,human,true,
Dupless Cemetery,United States,Wisconsin,Juneau County,Indian Heights,Indian Heights,,43.6902554,-89.8231806,,,,human,true,
Enger Cemetery,United States,Wisconsin,Iowa County,Edmund,Edmund,,43.0283264,-90.2784566,,,,human,true,
Friendswood Cemetery,United States,Wisconsin,Richland County,Germantown,Germantown,,43.561922,-90.2065161,,,,human,true,
Ginter Cemetery,United States,Wisconsin,Columbia County,Dekorra,Dekorra,,43.4608171,-89.4823424,,,,human,true,
Haney Valley Cemetery,United States,Wisconsin,Crawford County,Barnum,Barnum,,43.2460914,-90.8681827,,,,human,true,
Hochmuth Cemetery,United States,Wisconsin,Juneau County,Wonewoc,Wonewoc,,43.6324755,-90.2084609,,,,human,true,
Henion Cemetery,United States,Wisconsin,Columbia County,Pardeeville,Pardeeville,,43.5916484,-89.3651188,,,,human,true,
Jones Cemetery,United States,Wisconsin,Sauk County,Crawford Crossing,Crawford Crossing,,43.4847051,-89.6809565,,,,human,true,
Klaila Cemetery,United States,Wisconsin,Columbia County,Poynette,Poynette,,43.3813758,-89.4140075,,,,human,true,
McDonald Cemetery,United States,Wisconsin,Columbia County,Dekorra,Dekorra,,43.4530396,-89.5167874,,,,human,true,
Maple Hill Cemetery,United States,Wisconsin,Sauk County,LaRue,LaRue,,43.4144291,-89.9165136,,,,human,true,
Osceola Cemetery,United States,Wisconsin,Grant County,Van Buren,Van Buren,,42.6622181,-90.7045714,,,,human,true,
Resting Green Cemetery,United States,Wisconsin,Sauk County,Ironton,Ironton,,43.5488679,-90.1209599,,,,human,true,
Rood Cemetery,United States,Wisconsin,Columbia County,Anacker,Anacker,,43.6508137,-89.4051199,,,,human,true,
Ruggles Cemetery,United States,Wisconsin,Iowa County,Hyde,Hyde,,43.0494406,-90.0048458,,,,human,true,
Thornton Cemetery,United States,Wisconsin,Sauk County,Ironton,Ironton,,43.5405879,-90.1272649,,,,human,true,
